Probability_of_Default,Internal_Score,Prediction,Actual_Status,Rating
0.6315751606265847,498.00975609560345,Default,Not Default,Fair
0.3723739577286961,528.6244988087705,Not Default,Not Default,Fair
0.07100274458039725,587.7559908388788,Not Default,Not Default,Good
0.2896244458245932,539.4494092451815,Not Default,Not Default,Fair
0.131425229153578,568.0495940542035,Not Default,Not Default,Good
0.5075729258891124,512.6873374495057,Default,Not Default,Fair
0.6169749426886804,499.8059756522717,Default,Not Default,Fair
0.2880020714720219,539.6773152117719,Not Default,Not Default,Fair
0.8386023016951609,466.01410239303294,Default,Default,Fair
0.6656926278523291,493.6878176675269,Default,Not Default,Fair
0.36128480571267535,530.0021618873918,Not Default,Not Default,Fair
0.840128689201048,465.6874527794171,Default,Default,Fair
0.538285434247494,509.13403527643203,Default,Not Default,Fair
0.5133801312894491,512.0167933945055,Default,Not Default,Fair
0.5888879441994236,503.19220891384316,Default,Not Default,Fair
0.5137710144121665,511.97164609888625,Default,Default,Fair
0.38583056624308437,526.9748235510974,Not Default,Not Default,Fair
0.2885740803934753,539.5968743854028,Not Default,Not Default,Fair
0.6504092895786395,495.64781782054,Default,Not Default,Fair
0.6183916639894552,499.63287439951387,Default,Not Default,Fair
0.1278618291307592,568.9608596701257,Not Default,Not Default,Good
0.43831865362562594,520.7168743834508,Not Default,Default,Fair
0.36335260228842436,529.7439246880546,Not Default,Not Default,Fair
0.43512233925706645,521.0917853110957,Not Default,Not Default,Fair
0.4285193084034901,521.8683289843432,Not Default,Not Default,Fair
0.5271612966877283,510.4235116114619,Default,Not Default,Fair
0.5197760154970621,511.2777860257964,Default,Not Default,Fair
0.4903386946064676,514.6766422985568,Not Default,Not Default,Fair
0.11542793444237973,572.3211835770935,Not Default,Not Default,Good
0.18846848574931657,555.6879143588594,Not Default,Not Default,Good
0.2096366724962521,551.8539359684082,Not Default,Not Default,Good
0.7252024920582273,485.56113886471434,Default,Not Default,Fair
0.6998476161868648,489.1345241022369,Default,Not Default,Fair
0.5466155456093582,508.1656067939675,Default,Not Default,Fair
0.24534454706477488,545.9816162609945,Not Default,Not Default,Fair
0.6214012487365969,499.264328341494,Default,Not Default,Fair
0.2505198573871299,545.1807439396599,Not Default,Not Default,Fair
0.19367079772829823,554.7166888173886,Not Default,Not Default,Good
0.6538571898437243,495.2092743690826,Default,Not Default,Fair
0.2574632081311892,544.1233626586117,Not Default,Not Default,Fair
0.30280954398155663,537.6242809663851,Not Default,Not Default,Fair
0.2822070665125665,540.4977102321683,Not Default,Not Default,Fair
0.49551824497221025,514.0787164162866,Not Default,Not Default,Fair
0.22999104458170525,548.4273888705571,Not Default,Not Default,Fair
0.45068824053997997,519.2713454911259,Not Default,Default,Fair
0.7733813153636725,478.14317622202094,Default,Not Default,Fair
0.3246539076338704,534.6959271144732,Not Default,Not Default,Fair
0.7315834628666843,484.63045999664604,Default,Not Default,Fair
0.41058041750809937,523.9940415457387,Not Default,Not Default,Fair
0.3832272893890648,527.2922108177041,Not Default,Not Default,Fair
0.06706402614523031,589.5247795451357,Not Default,Not Default,Good
0.37828405050413816,527.8971509134052,Not Default,Not Default,Fair
0.43641191485709385,520.9404505300647,Not Default,Default,Fair
0.49465379229264345,514.1784974063937,Not Default,Not Default,Fair
0.8060158120283182,472.4640564863096,Default,Not Default,Fair
0.06841411739642707,588.90789435832,Not Default,Not Default,Good
0.2597050364387606,543.7859625261596,Not Default,Not Default,Fair
0.5376975724621884,509.20227769905074,Default,Not Default,Fair
0.6107801377382884,500.56008184068634,Default,Not Default,Fair
0.39594303236210954,525.7492729338894,Not Default,Not Default,Fair
0.4907181695262936,514.6328292476726,Not Default,Not Default,Fair
0.3236208202486196,534.8319945924842,Not Default,Not Default,Fair
0.3840221952218713,527.1952115332869,Not Default,Not Default,Fair
0.2864525218380901,539.8957058694489,Not Default,Not Default,Fair
0.6278029823455605,498.4765303624852,Default,Not Default,Fair
0.7425061105881255,483.0041440466702,Default,Not Default,Fair
0.4011393511272584,525.1237748380287,Not Default,Not Default,Fair
0.335973749028779,533.2192733608276,Not Default,Not Default,Fair
0.40491115829926194,524.6714314243653,Not Default,Not Default,Fair
0.5994227164119443,501.9315751120862,Default,Not Default,Fair
0.4856634636214253,515.2165517778899,Not Default,Not Default,Fair
0.07870067434093135,584.5458791929842,Not Default,Not Default,Good
0.7045175953759485,488.49016780250525,Default,Not Default,Fair
0.6642221689142684,493.87826026852616,Default,Not Default,Fair
0.6203349359136445,499.3950356005129,Default,Not Default,Fair
0.2730004343955235,541.8224632094489,Not Default,Not Default,Fair
0.8892231222558624,453.4636644781804,Default,Not Default,Fair
0.6845722967872655,491.2035673674097,Default,Not Default,Fair
0.49511251438115644,514.1255481708058,Not Default,Not Default,Fair
0.5363803792733337,509.35514128139533,Default,Not Default,Fair
0.5073016856009375,512.718649739737,Default,Not Default,Fair
0.4899638997342053,514.7199162666425,Not Default,Not Default,Fair
0.30422251794244143,537.4314190288334,Not Default,Not Default,Fair
0.6866998781104615,490.91875057134087,Default,Not Default,Fair
0.18403847907540619,556.5313117087328,Not Default,Not Default,Good
0.30174164015361926,537.7703809012651,Not Default,Not Default,Fair
0.41739422342412524,523.1836255358204,Not Default,Not Default,Fair
0.9205454448635471,442.87569593352396,Default,Not Default,Poor
0.7202411082630659,486.2755189268445,Default,Not Default,Fair
0.49210273272506033,514.4729817741459,Not Default,Not Default,Fair
0.5611397400900141,506.46946904802803,Default,Not Default,Fair
0.12805049111517222,568.9120743134711,Not Default,Not Default,Good
0.13071597498081405,568.2292814328871,Not Default,Not Default,Good
0.21579560641620021,550.79272275762,Not Default,Not Default,Good
0.7129764836956012,487.30772713150276,Default,Not Default,Fair
0.1586024174390558,561.7088963445212,Not Default,Not Default,Good
0.45253949469449145,519.0556617700912,Not Default,Not Default,Fair
0.16081467700126803,561.2332453756916,Not Default,Not Default,Good
0.484038797993226,515.4042359925013,Not Default,Default,Fair
0.2819574296614101,540.5332785072136,Not Default,Not Default,Fair
0.216306709816902,550.7056526370557,Not Default,Not Default,Good
0.41339768367377294,523.658487357053,Not Default,Not Default,Fair
0.2610378373335705,543.5862692104914,Not Default,Not Default,Fair
0.15765969514787445,561.9132242768429,Not Default,Not Default,Good
0.09003146028212175,580.3077489612789,Not Default,Not Default,Good
0.37874976916413367,527.8400275707127,Not Default,Not Default,Fair
0.21873502447981108,550.2939919339202,Not Default,Not Default,Good
0.22230070300995497,549.6954365793266,Not Default,Not Default,Fair
0.4605139701737741,518.1282516717204,Not Default,Not Default,Fair
0.3276650299148414,534.3006077211605,Not Default,Not Default,Fair
0.38988936647673167,526.4815594425104,Not Default,Not Default,Fair
0.04786942387733967,599.8410999363113,Not Default,Not Default,Good
0.4923665594458637,514.4425247069655,Not Default,Not Default,Fair
0.43771532114287903,520.7875951822455,Not Default,Not Default,Fair
0.26999824815227674,542.2604356939343,Not Default,Not Default,Fair
0.49367131700062716,514.2919058793535,Not Default,Not Default,Fair
0.5683564963472516,505.62232100164374,Default,Not Default,Fair
0.05438621460174905,595.960201060876,Not Default,Not Default,Good
0.5717179861966672,505.22658635861404,Default,Not Default,Fair
0.326332630255614,534.4753015165049,Not Default,Not Default,Fair
0.36065439931257387,530.0810175858877,Not Default,Not Default,Fair
0.5224689236806442,510.96642598121747,Default,Not Default,Fair
0.6081301156848704,500.8813314659378,Default,Not Default,Fair
0.2729021207068857,541.8367577394974,Not Default,Default,Fair
0.39705090214485933,525.615682874192,Not Default,Not Default,Fair
0.4192834482720868,522.9596036127832,Not Default,Not Default,Fair
0.39686925340238016,525.6375778283406,Not Default,Not Default,Fair
0.5915221369921662,502.87795279433885,Default,Not Default,Fair
0.5726834575295432,505.1127828587211,Default,Not Default,Fair
0.7479054388273595,482.18362046327957,Default,Default,Fair
0.6526325206611104,495.36527442416104,Default,Not Default,Fair
0.0976530336577875,577.7203483114466,Not Default,Not Default,Good
0.15383855202955077,562.7517554549014,Not Default,Not Default,Good
0.4679140362424206,517.2697548955656,Not Default,Not Default,Fair
0.2526737505631584,544.8506861385526,Not Default,Not Default,Fair
0.705913923324691,488.2963622082231,Default,Not Default,Fair
0.12591262091039046,569.4685302620048,Not Default,Not Default,Good
0.15861527468488337,561.7061164575683,Not Default,Not Default,Good
0.44701787798093057,519.6994442455257,Not Default,Not Default,Fair
0.308747994758371,536.8170779755023,Not Default,Not Default,Fair
0.27317259662539256,541.7974390531812,Not Default,Not Default,Fair
0.22566527930227942,549.1368954940391,Not Default,Not Default,Fair
0.06720221262971414,589.4611126393063,Not Default,Not Default,Good
0.4768992425651096,516.2295254547279,Not Default,Default,Fair
0.26383612463278333,543.1691349692995,Not Default,Not Default,Fair
0.6107660466817013,500.56179211330107,Default,Not Default,Fair
0.06642907706693094,589.8188951400876,Not Default,Not Default,Good
0.8665904592490801,459.5716679200543,Default,Default,Fair
0.8629380271566643,460.47286617703315,Default,Not Default,Fair
0.41025117120400895,524.0333020212285,Not Default,Not Default,Fair
0.10103074638573296,576.630985360419,Not Default,Not Default,Good
0.7556596532766419,480.9845483621482,Default,Not Default,Fair
0.29443014092725456,538.7787093853691,Not Default,Not Default,Fair
0.43536118465185675,521.0637485215793,Not Default,Not Default,Fair
0.29501281917068567,538.6978256876657,Not Default,Not Default,Fair
0.5159404802679467,511.72103426045675,Default,Not Default,Fair
0.6170391078054644,499.7981409480096,Default,Not Default,Fair
0.45437915905315185,518.8414798467181,Not Default,Not Default,Fair
0.4503681374799297,519.3086556406417,Not Default,Not Default,Fair
0.23441494025031212,547.7114011914133,Not Default,Not Default,Fair
0.12109686966894481,570.7522899650913,Not Default,Not Default,Good
0.8108057858958593,471.57166980787963,Default,Not Default,Fair
0.40548031073790014,524.6032926602263,Not Default,Not Default,Fair
0.7354137859771988,484.0650715449965,Default,Not Default,Fair
0.14044288890889137,565.8336365270377,Not Default,Not Default,Good
0.35825110901692686,530.3821926441905,Not Default,Not Default,Fair
0.42741282320190876,521.9987414823429,Not Default,Not Default,Fair
0.39969756585929833,525.2970527235285,Not Default,Not Default,Fair
0.6264766370191734,498.64019358826675,Default,Not Default,Fair
0.22005083646432544,550.0723028535647,Not Default,Not Default,Good
0.17077609977064848,559.1545504230802,Not Default,Not Default,Good
0.7442787857522135,482.73601278408546,Default,Not Default,Fair
0.550035876399864,507.7671232064826,Default,Not Default,Fair
0.07210524475382867,587.2771395663784,Not Default,Not Default,Good
0.6137832086472854,500.1950723150908,Default,Not Default,Fair
0.4401396034869205,520.5035568965316,Not Default,Not Default,Fair
0.48347529324576366,515.4693419483424,Not Default,Not Default,Fair
0.3262802440893296,534.4821774728929,Not Default,Not Default,Fair
0.13743218370953367,566.5597980136415,Not Default,Not Default,Good
0.215236118766945,550.8882070263537,Not Default,Not Default,Good
0.18182372534117708,556.958862909193,Not Default,Not Default,Good
0.8983417362777366,450.69070077380456,Default,Not Default,Fair
0.6742965300945035,492.5649564231134,Default,Default,Fair
0.4449544964990581,519.9404030031106,Not Default,Not Default,Fair
0.22365498025606992,549.4698994402336,Not Default,Not Default,Fair
0.658281332067156,494.6435336652355,Default,Not Default,Fair
0.37232225393010615,528.6308823106942,Not Default,Not Default,Fair
0.06835337954900399,588.9354033073389,Not Default,Not Default,Good
0.6939424390519665,489.9411783004962,Default,Default,Fair
0.39399501297594597,525.9844840505577,Not Default,Not Default,Fair
0.4882704319618713,514.915461697028,Not Default,Not Default,Fair
0.31437551499192024,536.0600335743916,Not Default,Not Default,Fair
0.11695237966210796,571.8928385754683,Not Default,Not Default,Good
0.4462465932911742,519.7894883773143,Not Default,Not Default,Fair
0.06845132027697455,588.8910558703576,Not Default,Not Default,Good
0.6108737336398599,500.54872126303906,Default,Not Default,Fair
0.2914996612773216,539.1869248194153,Not Default,Not Default,Fair
0.5002765372369266,513.5295213869716,Default,Not Default,Fair
0.5286719142185606,510.2486174372243,Default,Not Default,Fair
0.2302392590038168,548.3869628872998,Not Default,Not Default,Fair
0.4794224391454165,515.9377519310988,Not Default,Not Default,Fair
0.2912700249975503,539.2190146673599,Not Default,Not Default,Fair
0.44870005166445587,519.5031604242262,Not Default,Not Default,Fair
0.12915389564427696,568.6279706801936,Not Default,Not Default,Good
0.30084752752889404,537.892930408051,Not Default,Not Default,Fair
0.3725563575917808,528.6019820667295,Not Default,Not Default,Fair
0.057031089255939284,594.5092323839441,Not Default,Not Default,Good
0.27656457992553335,541.3063948101778,Not Default,Not Default,Fair
0.25836422082283556,543.9875291424394,Not Default,Not Default,Fair
0.043799017889324665,602.5283073401928,Not Default,Not Default,Good
0.5392769695629713,509.01890396971066,Default,Not Default,Fair
0.41640715072602064,523.3007853556986,Not Default,Not Default,Fair
0.14160708881599152,565.5563315789012,Not Default,Not Default,Good
0.22992763165511443,548.4377216610825,Not Default,Not Default,Fair
0.20432562126947787,552.787598558239,Not Default,Not Default,Good
0.05487874883157935,595.6850367347713,Not Default,Not Default,Good
0.3150272472353701,535.9728378171877,Not Default,Not Default,Fair
0.07507219419396001,586.021242233994,Not Default,Not Default,Good
0.7545564371246601,481.1566884833682,Default,Not Default,Fair
0.5233893977636496,510.8599649933821,Default,Not Default,Fair
0.09276580059874993,579.3576398363558,Not Default,Not Default,Good
0.5118776384010261,512.1903153477267,Default,Default,Fair
0.11753210126983979,571.7312170681831,Not Default,Not Default,Good
0.2258990488547959,549.0983086102175,Not Default,Not Default,Fair
0.07908415703090248,584.3936123037754,Not Default,Not Default,Good
0.6050988036934709,501.2478582197487,Default,Not Default,Fair
